scorer,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,153.6873321533203,316.5443420410156,0.9999926090240479,133.06138610839844,343.2452087402344,0.9999997615814209,153.97457885742188,356.5255432128906,0.9999991655349731,126.35599517822266,395.1512451171875,0.9999939203262329,119.92123413085938,447.00823974609375,0.9999980926513672
1,159.68560791015625,322.0388488769531,0.9999986886978149,133.06138610839844,345.1831970214844,0.9999998807907104,153.97457885742188,358.3885803222656,0.999998927116394,126.35599517822266,396.2055358886719,0.9999943971633911,120.36932373046875,447.6064453125,0.9999979734420776
2,161.00160217285156,328.3627014160156,0.9999984502792358,133.8286895751953,345.5522766113281,0.9999997615814209,156.9510040283203,363.66925048828125,0.999995231628418,126.35599517822266,396.2055358886719,0.9999736547470093,120.36932373046875,447.6064453125,0.9999995231628418
3,161.0022430419922,328.36334228515625,0.9999984502792358,133.8286895751953,345.5566711425781,0.9999997615814209,156.86053466796875,363.6805114746094,0.999995231628418,126.34938049316406,396.2055358886719,0.9999738931655884,120.36932373046875,447.21868896484375,0.9999995231628418
4,167.9571990966797,328.36334228515625,0.9999923706054688,135.75621032714844,345.6891174316406,0.9999996423721313,156.86053466796875,364.7125549316406,0.9999973773956299,126.34938049316406,395.6737976074219,0.9999881982803345,119.87101745605469,447.21868896484375,0.9999974966049194
5,168.07948303222656,328.36334228515625,0.9999922513961792,135.92739868164062,345.7089538574219,0.9999996423721313,156.9510040283203,364.74554443359375,0.9999973773956299,126.34938049316406,395.6737976074219,0.9999878406524658,119.86052703857422,447.15802001953125,0.9999973773956299
6,169.95541381835938,328.0065002441406,0.9999967813491821,139.18304443359375,345.7089538574219,0.9999983310699463,160.8508758544922,364.74554443359375,0.9999992847442627,128.1240997314453,395.6737976074219,0.9999948740005493,119.86052703857422,447.15472412109375,0.9999985694885254
7,169.95541381835938,328.0065002441406,0.9999967813491821,139.22210693359375,345.7089538574219,0.9999983310699463,160.8508758544922,364.74554443359375,0.9999992847442627,128.1468048095703,395.6737976074219,0.9999948740005493,119.86052703857422,447.15472412109375,0.9999985694885254
8,169.95877075195312,327.99920654296875,0.9999967813491821,139.22210693359375,345.6891174316406,0.9999983310699463,160.8508758544922,364.74554443359375,0.9999992847442627,128.1468048095703,395.6737976074219,0.9999948740005493,119.87101745605469,447.15472412109375,0.9999985694885254
9,170.11001586914062,326.74822998046875,0.9999985694885254,139.22210693359375,344.2941589355469,0.999998927116394,160.73446655273438,364.74554443359375,0.9999994039535522,128.1468048095703,394.9373779296875,0.999995231628418,120.07123565673828,447.11798095703125,0.9999977350234985
10,170.2012481689453,326.7335510253906,0.9999982118606567,138.87588500976562,344.2941589355469,0.9999984502792358,159.03717041015625,364.74554443359375,0.9999982118606567,126.92952728271484,394.9373779296875,0.9999914169311523,120.07123565673828,447.11798095703125,0.9999979734420776
11,170.32977294921875,326.7335510253906,0.9999983310699463,138.81561279296875,344.21319580078125,0.9999984502792358,159.014892578125,364.76318359375,0.9999982118606567,126.90914154052734,394.9346618652344,0.9999914169311523,120.45579528808594,447.11798095703125,0.9999979734420776
12,170.7249755859375,326.74822998046875,0.9999984502792358,138.78237915039062,344.21319580078125,0.9999983310699463,159.014892578125,364.76318359375,0.9999984502792358,126.63634490966797,394.9346618652344,0.9999909400939941,120.4712905883789,447.2105407714844,0.9999984502792358
13,171.3880615234375,326.8736572265625,0.9999983310699463,138.78237915039062,344.2941589355469,0.9999983310699463,158.98207092285156,364.76318359375,0.9999974966049194,126.63634490966797,394.9346618652344,0.9999856948852539,120.45579528808594,447.6680908203125,0.999998927116394
14,171.4562225341797,326.9961242675781,0.9999984502792358,138.78237915039062,344.6561279296875,0.9999983310699463,158.9849090576172,364.76318359375,0.9999974966049194,126.63634490966797,394.9150390625,0.9999862909317017,120.41019439697266,447.6683654785156,0.999998927116394
15,171.4562225341797,326.9961242675781,0.9999986886978149,138.78237915039062,344.4451599121094,0.9999982118606567,159.014892578125,364.76318359375,0.9999980926513672,126.86416625976562,394.9150390625,0.9999920129776001,120.41019439697266,447.6683654785156,0.9999983310699463
16,171.4562225341797,326.8736572265625,0.9999986886978149,138.78237915039062,344.4451599121094,0.9999982118606567,159.0925750732422,364.7274169921875,0.9999980926513672,126.86766815185547,394.9150390625,0.9999920129776001,120.40730285644531,447.6680908203125,0.9999983310699463
17,171.33599853515625,326.6332092285156,0.9999982118606567,138.50328063964844,344.4469909667969,0.9999984502792358,160.304931640625,364.73162841796875,0.9999988079071045,127.65090942382812,395.2361755371094,0.9999951124191284,119.95890045166016,447.1835021972656,0.9999986886978149
18,171.3340606689453,326.63165283203125,0.9999982118606567,138.5005340576172,344.4451599121094,0.9999984502792358,160.304931640625,364.7274169921875,0.9999988079071045,127.65090942382812,395.24627685546875,0.9999951124191284,119.95890045166016,447.183349609375,0.9999986886978149
