scorer,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,487.60565185546875,276.0954284667969,0.9999991655349731,522.4337768554688,258.05718994140625,0.9999997615814209,502.98870849609375,238.9984130859375,0.9999986886978149,530.084228515625,200.46481323242188,0.999991774559021,534.0707397460938,150.01535034179688,0.9999996423721313
1,487.60565185546875,276.24310302734375,0.9999991655349731,522.4337768554688,258.1517639160156,0.9999996423721313,503.1357116699219,239.81114196777344,0.9999995231628418,530.0861206054688,200.58441162109375,0.9999943971633911,534.0707397460938,150.13853454589844,0.9999996423721313
2,487.6353454589844,276.29315185546875,0.9999991655349731,522.4337768554688,258.2911376953125,0.9999997615814209,503.1357116699219,239.84921264648438,0.9999995231628418,530.0891723632812,201.0203857421875,0.9999939203262329,534.0707397460938,150.153564453125,0.9999997615814209
3,487.6353454589844,276.29730224609375,0.9999996423721313,522.3628540039062,258.7644958496094,0.9999996423721313,503.1357116699219,239.9219512939453,0.9999995231628418,530.173583984375,201.67311096191406,0.9999926090240479,533.992919921875,150.422119140625,0.9999995231628418
4,487.6353454589844,276.29730224609375,0.9999994039535522,522.3236694335938,258.7644958496094,0.9999996423721313,503.1357116699219,239.9219512939453,0.9999997615814209,530.173583984375,201.67311096191406,0.9999916553497314,533.992919921875,150.422119140625,0.9999996423721313
5,487.6353454589844,276.29730224609375,0.9999994039535522,522.2178344726562,258.7644958496094,0.9999996423721313,503.1357116699219,239.9219512939453,0.9999997615814209,530.173583984375,201.67311096191406,0.9999921321868896,533.992919921875,150.422119140625,0.9999996423721313
6,487.6353454589844,276.3008728027344,0.9999994039535522,522.3236694335938,258.5643005371094,0.9999995231628418,503.4475402832031,239.9219512939453,0.999998927116394,530.1508178710938,201.27113342285156,0.9999901056289673,533.96630859375,150.09205627441406,0.9999997615814209
7,487.5645751953125,276.32867431640625,0.9999994039535522,522.3236694335938,258.56353759765625,0.9999995231628418,503.4524841308594,239.92259216308594,0.999998927116394,530.1476440429688,201.2677764892578,0.9999901056289673,533.9669189453125,150.09205627441406,0.9999997615814209
8,487.759765625,276.31781005859375,0.9999994039535522,522.7415161132812,258.3517150878906,0.9999997615814209,503.4524841308594,240.1230010986328,0.9999994039535522,530.1005859375,200.2643280029297,0.9999892711639404,533.9669189453125,150.09205627441406,0.9999996423721313
9,487.759765625,276.31781005859375,0.9999994039535522,522.7415161132812,258.34893798828125,0.9999997615814209,503.4475402832031,240.1248779296875,0.9999994039535522,530.1005859375,200.2643280029297,0.9999892711639404,533.96630859375,150.09344482421875,0.9999996423721313
10,487.5645751953125,276.32867431640625,0.9999990463256836,522.7415161132812,258.34893798828125,0.9999996423721313,503.3189697265625,240.1248779296875,0.9999997615814209,529.8386840820312,200.5518035888672,0.9999933242797852,533.8536376953125,150.17169189453125,0.9999997615814209
11,487.5645751953125,276.3289794921875,0.9999990463256836,522.69384765625,258.34893798828125,0.9999997615814209,503.3023376464844,240.1230010986328,0.9999997615814209,529.8115844726562,200.5518035888672,0.9999927282333374,533.8197631835938,150.2044677734375,0.9999997615814209
12,488.1306457519531,276.33941650390625,0.9999995231628418,522.69384765625,258.4687805175781,0.9999997615814209,503.3023376464844,239.4893341064453,0.9999994039535522,529.8115844726562,199.84471130371094,0.9999909400939941,533.8197631835938,150.2044677734375,0.9999996423721313
13,488.1306457519531,276.3406677246094,0.9999995231628418,522.69384765625,258.4703674316406,0.9999997615814209,503.3023376464844,239.4893341064453,0.9999994039535522,529.8115844726562,200.537841796875,0.9999909400939941,533.8536376953125,150.70556640625,0.9999996423721313
14,488.1306457519531,276.5821838378906,0.9999990463256836,522.7574462890625,258.8249206542969,0.9999996423721313,503.4271240234375,239.4893341064453,0.9999984502792358,529.8116455078125,200.53826904296875,0.9999951124191284,534.2845458984375,150.7061309814453,0.9999997615814209
15,488.1306457519531,276.5821838378906,0.9999994039535522,522.7574462890625,258.8666076660156,0.9999996423721313,503.6807556152344,239.8939208984375,0.9999988079071045,529.8131103515625,200.53826904296875,0.9999889135360718,534.6229858398438,150.70556640625,0.999998927116394
16,488.1306457519531,276.5821838378906,0.9999994039535522,522.7574462890625,258.86767578125,0.9999996423721313,503.6807556152344,239.8949432373047,0.9999988079071045,530.2841796875,200.53826904296875,0.9999889135360718,534.6241455078125,150.05335998535156,0.999998927116394
17,487.9984436035156,275.6700134277344,0.9999991655349731,522.3464965820312,259.1672668457031,0.9999997615814209,503.6886291503906,239.8949432373047,0.9999995231628418,530.1402587890625,200.55792236328125,0.9999916553497314,534.6241455078125,150.6698760986328,0.9999996423721313
18,487.98974609375,275.6666259765625,0.9999991655349731,522.3419189453125,259.16998291015625,0.9999997615814209,503.6886291503906,239.8949432373047,0.9999995231628418,530.3353271484375,200.5780792236328,0.9999915361404419,534.6229858398438,150.5780029296875,0.9999996423721313
