scorer,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000,DLC_resnet50_c57_social_a_and_bAug20shuffle1_2300000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,698.4210205078125,718.9808959960938,0.5785343647003174,751.003173828125,696.0201416015625,0.9216522574424744,723.0443115234375,678.3583984375,0.0710497796535492,719.796142578125,693.6761474609375,0.009719646535813808,701.34912109375,559.6744384765625,0.1467459499835968
1,698.4210205078125,718.9808959960938,0.978164553642273,751.003173828125,699.7306518554688,0.9379801750183105,723.0443115234375,678.3583984375,0.19691124558448792,721.492431640625,693.7351684570312,0.004885391797870398,787.2127075195312,559.6744384765625,0.8447446823120117
2,698.4210205078125,718.9808959960938,0.9775861501693726,751.003173828125,699.7306518554688,0.9298323392868042,723.0443115234375,678.4249267578125,0.18675054609775543,721.492431640625,695.8839721679688,0.004652945324778557,787.2127075195312,559.6744384765625,0.8848461508750916
3,695.5345458984375,714.5587768554688,0.9104111194610596,750.1948852539062,699.7306518554688,0.17325465381145477,720.5890502929688,678.3583984375,0.21153588593006134,747.7630004882812,693.7351684570312,0.0010416817385703325,787.6300048828125,559.64208984375,0.9969565868377686
4,694.9857177734375,711.2085571289062,0.9855146408081055,744.282958984375,699.7306518554688,0.3484779894351959,720.5890502929688,678.0521240234375,0.22399982810020447,747.6654663085938,693.7351684570312,0.00399344228208065,787.6300048828125,559.64208984375,0.995093584060669
5,692.8849487304688,709.9201049804688,0.9997528195381165,743.662109375,699.7306518554688,0.932915985584259,719.57275390625,678.0521240234375,0.9382940530776978,721.492431640625,692.305908203125,0.007085571065545082,787.6300048828125,559.64208984375,0.9917160868644714
6,692.8849487304688,709.0791625976562,0.5519108772277832,743.662109375,699.5360717773438,0.009036516770720482,719.57275390625,678.0521240234375,0.0011323392391204834,747.6654663085938,686.2593383789062,0.00018283391545992345,787.6300048828125,559.7830810546875,0.39182716608047485
7,692.8849487304688,709.0791625976562,0.8100387454032898,744.282958984375,700.2327880859375,0.0070696803741157055,722.0106201171875,678.0521240234375,0.0006061505409888923,747.8172607421875,686.2593383789062,0.0001359561865683645,787.6300048828125,560.750244140625,0.143489271402359
8,693.518798828125,709.3388671875,0.40745431184768677,744.282958984375,700.4212646484375,0.0007398605230264366,722.7941284179688,681.3463745117188,0.0025961834471672773,748.86083984375,664.6455078125,0.0011652663815766573,787.77685546875,563.1109619140625,0.6570874452590942
9,695.6190185546875,709.7144165039062,0.9245995879173279,743.2197875976562,700.7241821289062,0.6986965537071228,722.7941284179688,681.487060546875,0.0033368037547916174,748.86083984375,686.2593383789062,0.0008228958467952907,787.1884155273438,564.6751708984375,0.1921370029449463
10,695.8311767578125,709.7144165039062,0.8211860656738281,743.2197875976562,700.7241821289062,0.013036535121500492,722.7941284179688,681.3463745117188,0.00048081669956445694,748.86083984375,695.0750122070312,0.000649783993139863,785.0127563476562,564.900634765625,0.9429435729980469
11,695.6190185546875,711.0635375976562,0.9620535969734192,741.2826538085938,700.9946899414062,0.341255784034729,719.7401733398438,681.3463745117188,0.0009074260597117245,748.6251220703125,695.0750122070312,0.0005990383797325194,785.0127563476562,564.900634765625,0.2135016918182373
12,695.6190185546875,711.0635375976562,0.30370646715164185,741.2826538085938,700.7241821289062,0.037511881440877914,717.2275390625,678.8461303710938,0.003555717645213008,748.6251220703125,693.3504638671875,0.00024754327023401856,786.4109497070312,564.6751708984375,0.19104616343975067
13,695.0690307617188,711.0635375976562,0.999894380569458,741.2826538085938,700.7241821289062,0.9998182654380798,717.2275390625,677.2975463867188,0.970419704914093,748.6251220703125,693.3504638671875,0.01271056104451418,786.4109497070312,564.900634765625,0.44801363348960876
14,694.4357299804688,707.3159790039062,0.9996114373207092,741.0670776367188,697.999755859375,0.9991672039031982,717.2275390625,673.5079345703125,0.956669270992279,749.5147705078125,691.3069458007812,0.008294688537716866,788.4010620117188,564.900634765625,0.017932193353772163
15,692.9775390625,707.0751953125,0.9453136920928955,741.0670776367188,697.999755859375,0.6497448682785034,717.2275390625,672.2977905273438,0.7128920555114746,750.5319213867188,691.3069458007812,0.18760202825069427,788.4010620117188,568.2670288085938,0.9916933178901672
16,691.1222534179688,706.1464233398438,0.9975610971450806,742.8175048828125,697.999755859375,0.9808050394058228,717.2275390625,670.3143310546875,0.9415008425712585,750.7450561523438,691.0502319335938,0.004126914776861668,788.8967895507812,568.332763671875,0.1432356983423233
17,690.5137939453125,706.1464233398438,0.9999079704284668,741.8902587890625,697.9241333007812,0.999470055103302,717.3076782226562,669.6838989257812,0.993506669998169,750.999267578125,691.0502319335938,0.009853829629719257,790.2881469726562,571.5164794921875,0.005242669954895973
18,690.066162109375,706.1464233398438,0.9998414516448975,741.0670776367188,698.048095703125,0.9995962977409363,716.2103881835938,669.6838989257812,0.9904602766036987,750.7450561523438,691.0502319335938,0.0120103033259511,791.7789916992188,571.7077026367188,0.05280955508351326
19,690.066162109375,706.1464233398438,0.999774158000946,739.4644165039062,699.025634765625,0.9954912066459656,716.2103881835938,670.3143310546875,0.6241646409034729,750.7450561523438,691.0502319335938,0.007055492606014013,791.7789916992188,573.686279296875,0.13392113149166107
