,Focinho_OrelhaE,Focinho_OrelhaE,Focinho_OrelhaE,OrelhaE_OrelhaD,OrelhaE_OrelhaD,OrelhaE_OrelhaD,Centro_Rabo,Centro_Rabo,Centro_Rabo,OrelhaD_Centro,OrelhaD_Centro,OrelhaD_Centro,Focinho_OrelhaD,Focinho_OrelhaD,Focinho_OrelhaD,OrelhaE_Centro,OrelhaE_Centro,OrelhaE_Centro
,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood
0,39.011744325546736,41.345927958364996,0.9999996423721313,29.491741062173716,288.58057050994364,0.9999998807907104,39.542694861958054,12.230722749707388,0.9999980926513672,46.32021017034329,41.31476629995398,0.9999997615814209,38.746219765479566,356.76985234031804,0.9999998807907104,44.26597019358922,3.400778405573012,0.9999997615814209
1,39.013296687276004,41.3485187789714,0.9999996423721313,29.493737025606933,288.5792670748542,0.9999998807907104,39.54431685238129,12.219852700103624,0.9999980926513672,46.324622758070156,41.32097497917037,0.9999997615814209,38.746206009690454,356.7702127886075,0.9999998807907104,44.26624197456082,3.4066930119396193,0.9999997615814209
2,38.6867927686456,40.795999948048184,0.9999998807907104,30.538861745925683,287.9214227261682,0.9999998807907104,39.58327067650732,12.207641732493332,0.9999984502792358,45.800529002042,40.56960862267716,0.9999998807907104,38.86893944813786,354.418585579179,0.9999998807907104,44.194052517460186,0.94678895904375,0.9999998807907104
3,38.68633467688269,40.80392942559128,0.9999998807907104,30.54115035768418,287.92316310259747,0.9999998807907104,39.595823790901655,12.209946877675094,0.9999984502792358,45.79732463820154,40.55741065545019,0.9999998807907104,38.86651083163107,354.4209930494967,0.9999998807907104,44.199358328686536,0.9319174151461226,0.9999998807907104
4,38.67749644580582,35.52795020990502,0.9999998807907104,30.742864246035804,282.23422768623726,0.9999997615814209,40.552051915635836,13.589570459661555,0.9999978542327881,47.32455757963848,36.016768399528374,0.9999998807907104,38.7383456962169,348.73234502718265,0.9999997615814209,44.84772870431142,357.1667487575061,0.9999998807907104
5,38.82035240925361,35.507298677609654,0.9999998807907104,30.715169527324225,282.12714531181723,0.9999997615814209,40.584965839138775,13.450680991051845,0.9999977350234985,47.28062789597585,35.91000918402672,0.9999998807907104,38.78275602523587,348.8758015538573,0.9999997615814209,44.80614998147736,357.05889130755753,0.9999998807907104
6,39.23822340863694,35.07834350707617,0.9999998807907104,30.159402619079486,285.10960534718663,0.9999996423721313,41.44492221573459,12.981050890283424,0.9999988079071045,46.95719183251235,34.52953424001192,0.9999992847442627,40.508605818270674,350.67080931896584,0.9999996423721313,46.61356548142191,356.9256491056301,0.9999992847442627
7,39.242456216955794,35.08086382667712,0.9999998807907104,30.159006659145394,285.11148994745906,0.9999996423721313,41.44501115697713,12.982711078646037,0.9999988079071045,46.953251386798044,34.529181183320446,0.9999992847442627,40.51116131728548,350.67783281024407,0.9999996423721313,46.61143914795326,356.9232547059322,0.9999992847442627
8,39.126218705348606,35.35766413842914,0.9999996423721313,29.447238338434033,284.23266407337695,0.9999997615814209,42.650294539769654,12.953692638030827,0.9999990463256836,47.04528555369389,32.663321253656946,0.9999995231628418,39.59186391029453,351.42711618883783,0.9999997615814209,46.95126187587928,356.14947479161515,0.9999995231628418
9,39.12586551105645,35.35693519754083,0.9999996423721313,29.446285548077256,284.2338081803554,0.9999997615814209,42.38363691619155,12.412451713017857,0.9999990463256836,47.042242718913016,32.664151853101885,0.9999995231628418,39.59212761852506,351.42784365711685,0.9999997615814209,46.94867373764577,356.1492622036502,0.9999995231628418
10,37.95718900348271,31.359695019240426,0.9999996423721313,28.308690814093584,279.6369061862673,0.9999997615814209,42.64682685465797,13.046874778114088,0.9999983310699463,49.107879400018454,29.576458605637363,0.9999996423721313,38.0359923922859,347.61808549394834,0.9999997615814209,47.58974424503211,355.5767192127272,0.9999996423721313
11,36.884651138972835,32.380649389700736,0.9999997615814209,28.25972426695081,280.66757272014297,0.9999998807907104,43.67718044015762,12.734106805066848,0.9999990463256836,48.87949868573087,29.542562621616135,0.9999996423721313,37.253675432513624,347.57104514863477,0.9999998807907104,47.89666406453252,355.60511931236806,0.9999996423721313
12,36.88581090271172,32.37950698733442,0.9999997615814209,28.256894415769683,280.66519033920645,0.9999998807907104,43.817758938907446,13.522629753173488,0.9999990463256836,48.879562302266194,29.539066512536976,0.9999996423721313,37.252825754542016,347.57479441593665,0.9999998807907104,47.896511925312296,355.6051053249578,0.9999996423721313
13,37.70813908903718,32.31263973826832,0.9999996423721313,27.755139638580175,281.33333283696993,0.9999998807907104,43.250925378825784,13.224607470490838,0.9999992847442627,48.560648770293135,29.459226321347213,0.9999996423721313,37.98454132775787,349.29231928189233,0.9999998807907104,47.85250709512227,356.00770344573095,0.9999996423721313
14,37.81262114622181,32.29217412976576,0.9999996423721313,27.7553735543313,281.33574184388226,0.9999998807907104,43.18843855530019,13.26184988868087,0.9999994039535522,48.553208838256516,29.46418544459252,0.9999996423721313,38.07136179810773,349.38506760266955,0.9999998807907104,47.845170208390044,356.0070902483163,0.9999996423721313
15,38.53742678160027,34.50271840632018,0.9999997615814209,28.817871705795643,282.70226058036627,0.9999998807907104,43.24194775389336,12.569443006957632,0.9999991655349731,48.52783088974832,30.88283799798716,0.9999996423721313,38.60996075233957,350.63425610628855,0.9999998807907104,48.09095097577411,356.17989813850835,0.9999996423721313
16,38.5374739009041,34.5032208222208,0.9999997615814209,28.82131509326024,282.70283209208935,0.9999998807907104,43.2394056337264,12.554326332999466,0.9999991655349731,48.52884811695992,30.88568831467128,0.9999996423721313,38.61132076510255,350.63009101593445,0.9999998807907104,48.091667638894435,356.1791170482332,0.9999996423721313
17,39.476644336797555,35.19436598051268,0.9999997615814209,28.80774796063841,283.3940976163909,0.9999998807907104,43.63948710539367,12.418751089667888,0.9999990463256836,48.0345613097542,31.239002635467365,0.9999994039535522,39.28890708776972,352.2888779915975,0.9999998807907104,47.84472811963467,356.2694275042921,0.9999994039535522
18,39.484501973445404,35.218516584972335,0.9999997615814209,28.821045211747528,283.39354041665416,0.9999998807907104,43.64171803934621,12.408014082578392,0.9999991655349731,48.030163175303024,31.238565825204667,0.9999994039535522,39.28785658346736,352.296215654322,0.9999998807907104,47.84498399517458,356.25073277657947,0.9999994039535522
19,39.73802198291755,37.49179918249986,0.9999996423721313,28.98853991082024,284.719533152995,0.9999996423721313,44.214235445855515,12.233628237965853,0.9999991655349731,47.600865122465095,31.552509656390523,0.9999995231628418,39.085534206340256,354.3460463988568,0.9999996423721313,48.03123158736743,356.26529173254926,0.9999995231628418
20,39.68662047505134,37.60000010010658,0.9999997615814209,28.995876927373242,284.8750190481961,0.9999996423721313,44.2818956898644,12.216424934681966,0.9999991655349731,47.531924258173994,31.607225101164005,0.9999995231628418,39.073028912736476,354.404846243866,0.9999996423721313,48.02565032260536,356.28350109605157,0.9999995231628418
21,37.5866797182284,37.94426316786264,0.9999994039535522,27.262557841642135,288.39988162069824,0.9999994039535522,45.44251176786584,11.278434968427867,0.9999994039535522,48.44107624268692,31.499197699290388,0.9999994039535522,38.34578881891463,355.87703185565584,0.9999994039535522,49.911638634332796,359.3582966685142,0.9999994039535522
22,37.40132001439437,37.535330416951226,0.9999994039535522,27.447733532360537,288.0395808830914,0.9999994039535522,45.41689963703206,11.239381749355244,0.9999994039535522,48.80401392842175,32.053367318608096,0.9999994039535522,38.301703930021276,355.03980212672917,0.9999994039535522,49.864283733548326,359.7727733547351,0.9999994039535522
23,37.592150215768186,42.63172436001234,0.9999998807907104,28.130882874888016,291.92194525295804,0.9999988079071045,45.38898579043126,10.331494884542634,0.9999995231628418,48.366968943590095,32.87304528705672,0.9999990463256836,38.16515558574991,359.04471745831046,0.9999988079071045,51.12493210345151,0.1745626357551016,0.9999990463256836
24,37.80746664712912,46.83750519443853,0.9999998807907104,28.342554054969394,292.927954985651,0.9999998807907104,47.03330066329498,9.96356025037521,0.9999996423721313,48.61328265270394,33.62139436490025,0.9999988079071045,36.93387541603013,2.287279819614935,0.9999998807907104,51.528920179118046,0.9050634286952901,0.9999988079071045
25,37.80954837483147,46.836913228101615,0.9999998807907104,28.344157240749674,292.92611532918147,0.9999998807907104,47.03805038495868,9.898313767160246,0.9999996423721313,48.603124041452446,33.63229578259438,0.9999988079071045,36.935346450350636,2.2862884935172763,0.9999998807907104,51.5151318131705,0.9055772652628605,0.9999988079071045
26,35.06087173707787,46.45949942749429,0.9999994039535522,29.255841575190953,294.0072434327433,1.0,48.65655577450366,10.64065780325601,0.9999996423721313,50.57499359012884,34.35782891886257,0.9999994039535522,36.07886905894685,357.91941691191,1.0,53.68470338786841,1.9400640501361528,0.9999994039535522
27,35.05719102371053,46.46155778585068,0.9999994039535522,29.25524372984202,294.00769948680073,1.0,48.6438805397257,10.653264985605151,0.9999996423721313,50.57403004552279,34.348021845388935,0.9999994039535522,36.07543447324926,357.9173757156117,1.0,53.688521723609696,1.9323985114051552,0.9999994039535522
28,34.61067347001337,44.765013595510545,0.9999977350234985,29.526244642792886,294.20213685542774,0.9999998807907104,50.447741010567086,12.091014562155838,0.9999996423721313,51.791227917828266,33.57714192709767,0.9999973773956299,36.76720384328752,356.01028507329056,0.9999998807907104,55.28047102943677,1.7753036306404573,0.9999973773956299
29,34.57046393908181,44.727330213114534,0.999997615814209,29.514986129015096,294.1344915699388,0.9999998807907104,50.49339080478727,12.235426918879636,0.9999996423721313,51.79962406725127,33.47068432589827,0.999997615814209,36.721780594742214,355.9295407704758,0.9999998807907104,55.3017949011628,1.6921215453264786,0.999997615814209
